 2	 1
 6	 2
 2013	 3
 10	 4
 48	 5
 35	 6
 .01	 7
 8	 11
 7777	 12
 1	 13
 0	 40
 8	 14
 420	 25
 420	 17
 420	 19
 420	 21
 4740	 26
 5490	 25
 6040	 26
 6090	 25
 7590	 26
 9490	 18
 9490	 20
 9490	 22
 15540	 25
 29450	 34
 29450	 36
 109460	 33
 613990	 26
 614690	 25
 614690	 17
 614690	 19
 614690	 21
 617590	 26
 620590	 25
 620990	 26
 621190	 25
 623690	 18
 623740	 20
 623740	 22
 638200	 26
 641500	 25
 643700	 34
 643700	 36
 689700	 33
 1211300	 26
 1215300	 25
 1215300	 17
 1215300	 19
 1215300	 21
 1224350	 18
 1224350	 20
 1224350	 22
 1244340	 34
 1244340	 36
 1281360	 33
 2650120	 26
 2654870	 25
 2654870	 17
 2654870	 19
 2654870	 21
 2663950	 18
 2663950	 20
 2663950	 22
 2683900	 34
 2683900	 36
 2809450	 26
 2809950	 25
 2903920	 33
 3107040	 26
 3107090	 25
 3107090	 17
 3107090	 19
 3107090	 21
 3107090	 26
 3107890	 25
 3116150	 18
 3116150	 20
 3116150	 22
 3136110	 34
 3136110	 36
 3191150	 33
 4232340	 26
 4232690	 25
 4232690	 17
 4232690	 19
 4232690	 21
 4232810	 26
 4233260	 25
 4233360	 26
 4233410	 25
 4233610	 26
 4233760	 25
 4233810	 26
 4233970	 25
 4234120	 26
 4234220	 25
 4241720	 18
 4241770	 20
 4241770	 22
 4261750	 34
 4261750	 36
 4344790	 33
 4398880	 26
 4402280	 25
 4402280	 17
 4402280	 19
 4402280	 21
 4405330	 18
 4405330	 20
 4405330	 22
 4425320	 34
 4425320	 36
 4427980	 26
 4435730	 27
 4436030	 28
 4436130	 27
 4437240	 28
 4437530	 27
 4438130	 28
 4442330	 25
 4442740	 26
 4443390	 25
 4446340	 26
 4456990	 23
 4458140	 24
 4461840	 25
 4462190	 26
 4462450	 25
 4465950	 26
 4471810	 25
 4472360	 33
 4481070	 26
 4485980	 27
 4486280	 28
 4486680	 27
