 2	 1
 6	 2
 2013	 3
 10	 4
 48	 5
 35	 6
 .01	 7
 9	 11
 7777	 12
 1	 13
 0	 40
 9	 14
 317590	 23
 318190	 24
 320280	 25
 320280	 17
 320280	 19
 320280	 21
 320400	 26
 322360	 27
 322510	 28
 322960	 27
 323560	 28
 326560	 23
 328070	 24
 329320	 18
 329320	 20
 329370	 22
 344690	 27
 344690	 30
 344690	 36
 344900	 28
 345100	 27
 345300	 28
 345400	 27
 345800	 28
 345900	 27
 347010	 28
 373560	 27
 374520	 28
 378780	 23
 379380	 24
 379630	 23
 380380	 24
 383440	 27
 383690	 28
 385600	 25
 386550	 26
 386650	 25
 386750	 26
 390600	 23
 391100	 24
 391750	 23
 393250	 24
 433720	 33
 3936370	 25
 3936370	 17
 3936370	 19
 3936370	 21
 3936800	 26
 3939220	 27
 3939420	 18
 3939420	 20
 3939470	 22
 3939520	 28
 3939520	 36
 3940470	 27
 3940870	 28
 3942770	 25
 3943020	 26
 3943120	 25
 3943170	 26
 3946720	 23
 3947120	 24
 3976560	 33
 4565120	 23
 4565420	 24
 4710920	 27
 4711480	 28
 4726080	 23
 4727490	 24
 4727640	 23
 4727740	 24
 4729110	 25
 4729110	 17
 4729110	 19
 4729110	 21
 4731490	 26
 4732150	 18
 4732190	 20
 4732190	 22
 4740060	 23
 4740060	 29
 4740060	 36
 4740170	 24
 4740530	 23
 4740530	 24
 4740730	 23
 4740830	 24
 4740880	 23
 4741030	 24
 4741190	 23
 4741690	 24
 4741840	 23
 4742510	 24
 4755080	 23
 4756330	 24
 4758650	 23
 4759160	 24
 4761760	 25
 4763120	 26
 4835070	 33
 5013620	 23
 5013920	 24
 17689100	 23
 17689410	 24
 17692010	 23
 17693160	 24
 17700510	 27
 17700610	 28
 17700660	 27
 17701110	 28
 17701360	 27
 17704540	 28
 17710590	 25
 17710590	 17
 17710590	 19
 17710590	 21
 17712190	 26
 17713640	 18
 17713640	 20
 17713640	 22
 17715800	 23
 17715800	 29
 17715800	 36
 17716000	 24
