 2	 1
 6	 2
 2013	 3
 10	 4
 48	 5
 35	 6
 .01	 7
 10	 11
 7777	 12
 1	 13
 0	 40
 10	 14
 271460	 27
 271670	 28
 2428260	 25
 2428260	 17
 2428260	 19
 2428260	 21
 2430020	 26
 2431330	 18
 2431330	 20
 2431330	 22
 2436850	 23
 2436850	 29
 2436850	 36
 2437110	 24
 2437910	 23
 2437960	 24
 2438310	 23
 2439010	 24
 2456160	 23
 2458110	 24
 2463020	 27
 2464870	 28
 2464920	 27
 2465970	 28
 2468280	 25
 2468680	 26
 2514020	 27
 2514120	 28
 2521040	 23
 2522490	 24
 2665850	 33
 2759890	 25
 2759890	 17
 2759890	 19
 2759890	 21
 2761200	 26
 2768920	 18
 2768970	 20
 2768970	 22
 2769220	 27
 2769220	 30
 2769220	 36
 2769440	 28
 2769990	 25
 2770340	 26
 2770940	 25
 2771040	 26
 2772040	 27
 2772500	 28
 2787430	 27
 2789990	 28
 2791740	 25
 2792390	 26
 2792440	 25
 2794540	 26
 2794640	 25
 2795040	 26
 2806250	 33
 2914610	 23
 2914710	 24
 2918010	 27
 2919510	 28
 2922070	 27
 2922720	 28
 2925070	 25
 2925070	 17
 2925070	 19
 2925070	 21
 2927570	 26
 2928630	 25
 2929930	 26
 2931330	 23
 2933130	 24
 2934080	 18
 2934130	 20
 2934130	 22
 2954110	 34
 2954110	 36
 2992130	 33
 5022100	 27
 5022300	 28
 5025150	 27
 5027700	 28
 5027750	 27
 5027810	 28
 5028910	 27
 5028960	 28
 5034710	 25
 5034710	 17
 5034710	 19
 5034710	 21
 5035560	 26
 5038720	 23
 5039270	 24
 5042420	 23
 5043320	 24
 5043770	 18
 5043770	 20
 5043770	 22
 5063750	 34
 5063750	 36
 5103760	 33
 9590490	 23
 9591100	 24
 9592750	 25
 9592750	 17
 9592750	 19
 9592750	 21
 9592950	 26
 9593000	 25
 9593800	 26
 9595800	 18
 9595800	 20
 9595800	 22
 9599510	 27
 9599510	 36
 9601510	 28
 9601560	 27
 9603160	 28
