 2	 1
 6	 2
 2013	 3
 10	 4
 48	 5
 35	 6
 .01	 7
 2	 11
 7777	 12
 1	 13
 0	 40
 2	 14
 3854630	 25
 3854630	 17
 3854630	 19
 3854630	 21
 3854750	 26
 3854800	 25
 3855200	 26
 3855500	 25
 3856560	 26
 3857670	 18
 3857720	 20
 3857720	 22
 3872940	 23
 3872940	 29
 3872940	 36
 3873750	 24
 3876950	 23
 3877760	 24
 3887530	 23
 3891080	 24
 3900440	 23
 3902690	 24
 3977620	 23
 3978220	 24
 3978970	 23
 3980320	 24
 3986690	 25
 3987140	 26
 4003520	 27
 4004370	 28
 4013470	 27
 4013970	 28
 4021020	 23
 4021830	 24
 4092220	 25
 4092770	 26
 4098370	 23
 4098780	 24
 4101080	 25
 4101630	 26
 4103480	 27
 4105580	 28
 4105680	 27
 4105930	 28
 4105980	 33
 4106380	 27
 4106690	 28
 4106740	 27
 4106990	 28
 4114340	 23
 4115790	 24
 4272780	 23
 4272880	 24
 4273430	 23
 4274980	 24
 4283140	 27
 4284990	 28
 4285140	 27
 4285540	 28
 4285690	 27
 4285890	 28
 8643160	 23
 8643640	 24
 8646410	 25
 8646410	 17
 8646410	 19
 8646410	 21
 8646410	 26
 8649430	 18
 8649480	 20
 8649480	 22
 8650580	 27
 8650580	 36
 8651380	 28
 8656230	 23
 8656730	 24
 8656780	 23
 8658780	 24
 8667790	 23
 8669640	 24
 8672390	 25
 8672940	 26
 8678490	 23
 8679700	 24
 8690310	 27
 8690410	 28
 8690760	 27
 8692160	 28
 8693510	 27
 8694010	 28
 8743620	 33
 9121570	 23
 9122530	 24
 9122680	 23
 9122780	 24
 9122830	 23
 9122980	 24
 9126290	 27
 9126940	 28
 9130110	 25
 9130110	 17
 9130110	 19
 9130110	 21
 9130340	 26
 9130540	 25
 9131150	 26
 9133060	 23
 9133160	 24
 9134050	 23
 9134710	 24
 9134860	 23
 9135260	 24
 9138160	 23
 9138610	 24
 9139160	 18
 9139210	 20
 9139210	 22
 9143350	 23
 9143350	 36
