 2	 1
 12	 2
 2013	 3
 12	 4
 53	 5
 31	 6
 .01	 7
 9	 11
 7777	 12
 1	 13
 0	 40
 9	 14
 11016040	 27
 11016490	 28
 11017350	 27
 11017650	 28
 11019780	 27
 11020070	 28
 11024610	 23
 11025210	 24
 11025910	 23
 11026070	 24
 11029820	 23
 11030070	 24
 11032770	 25
 11032770	 17
 11032770	 19
 11032770	 21
 11033140	 26
 11036250	 27
 11036300	 28
 11037100	 27
 11037500	 28
 11037550	 27
 11038000	 28
 11038350	 27
 11038650	 28
 11039750	 27
 11040050	 28
 11041820	 18
 11041820	 20
 11041820	 22
 11061770	 34
 11061770	 36
 11117790	 33
 11238600	 25
 11238600	 17
 11238600	 19
 11238600	 21
 11238700	 26
 11238850	 25
 11239100	 26
 11240060	 23
 11240210	 24
 11240260	 23
 11240560	 24
 11240660	 23
 11241010	 24
 11241510	 23
 11241760	 24
 11243510	 23
 11243860	 24
 11247620	 18
 11247620	 20
 11247620	 22
 11267610	 34
 11267610	 36
 11310640	 33
 11325240	 25
 11325240	 17
 11325240	 19
 11325240	 21
 11326090	 26
 11327300	 23
 11327300	 24
 11327400	 23
 11327600	 24
 11328220	 23
 11328270	 18
 11328320	 20
 11328320	 22
 11328320	 29
 11328320	 36
 11328380	 24
 11328980	 23
 11329080	 24
 11329380	 23
 11329630	 24
 11329750	 23
 11330700	 24
 11360130	 23
 11360180	 24
 11360240	 23
 11363380	 24
 11423340	 33
 18245190	 25
 18245190	 17
 18245190	 19
 18245190	 21
 18247600	 26
 18248310	 18
 18248310	 20
 18248310	 22
 18268260	 34
 18268260	 36
 18271820	 27
 18272270	 28
 18272420	 27
 18272720	 28
 18276380	 23
 18276830	 24
 18278990	 25
 18279590	 26
 18284340	 27
 18284740	 28
 18329000	 27
 18329500	 28
 18329950	 27
 18330320	 28
 18332290	 25
 18333140	 26
 18335600	 23
 18336600	 24
 18336700	 23
 18337400	 24
 18339400	 23
 18340400	 24
 18340510	 23
 18340610	 24
 18343560	 23
 18344410	 24
 18347060	 25
 18348760	 26
 18362300	 33
 18383090	 25
 18383090	 17
 18383090	 19
 18383090	 21
 18383390	 26
 18383440	 25
 18383840	 26
 18384950	 25
 18385300	 26
 18388310	 23
 18388620	 24
 18389370	 23
 18389680	 24
 18392190	 18
 18392240	 20
 18392240	 22
 18392900	 27
 18392900	 30
 18392900	 36
 18393120	 28
 18393270	 27
 18393680	 28
 18393840	 27
 18394140	 28
 18394240	 27
 18395150	 28
 18429240	 27
 18430550	 28
 18436310	 23
 18436550	 24
 18451410	 27
 18451610	 28
 18455020	 23
 18456070	 24
 18458140	 25
 18458300	 26
 18462570	 27
 18462820	 28
 18462870	 27
 18463180	 28
 18496900	 33
 18607420	 25
 18607420	 17
 18607420	 19
 18607420	 21
 18607750	 26
 18609460	 25
 18609660	 26
 18610820	 23
 18611130	 24
 18612130	 23
 18612700	 24
 18616560	 18
 18616560	 20
 18616560	 22
 18628230	 23
 18628230	 36
 18628450	 24
 18628700	 23
 18629050	 24
 18684090	 27
 18684090	 28
 18684840	 27
 18685500	 28
 18685850	 27
 18686200	 28
 18686250	 33
 18686800	 27
 18687220	 28
 18687980	 27
 18688280	 28
 18689600	 27
 18690000	 28
 18690800	 27
 18691100	 28
 18694720	 23
 18695270	 24
 18696670	 23
 18697330	 24
 18701990	 27
 18702450	 28
 18702500	 27
 18702900	 28
 18703050	 27
 18704710	 28
 18881990	 25
 18881990	 17
 18881990	 19
 18881990	 21
 18882530	 26
 18884830	 23
 18885030	 18
 18885080	 20
 18885080	 22
 18885080	 35
 18885080	 36
 18885080	 24
 18886260	 23
 18886510	 24
 18902260	 25
 18903120	 26
 18911860	 27
 18912620	 28
 18916800	 23
 18917010	 24
 18930110	 33
 19629280	 23
 19629560	 24
 19630580	 23
 19631230	 24
 19631880	 23
 19632740	 24
 19636360	 23
 19636710	 24
 19636810	 23
 19638110	 24
 19640670	 23
 19641740	 24
 19644540	 27
 19645050	 28
 19645510	 27
 19646860	 28
 19646910	 27
 19647460	 28
 19647510	 27
 19647810	 28
 19649010	 27
 19650060	 28
 19650160	 27
 19656520	 28
 19656680	 27
 19657080	 28
 19657180	 27
 19657180	 28
 19660140	 27
 19660950	 28
 19668150	 23
 19668700	 24
 19671510	 27
 19671660	 28
 19672210	 27
 19672670	 28
 19673730	 27
 19674080	 28
 19675040	 27
 19675400	 28
 19677060	 25
 19677060	 17
 19677060	 19
 19677060	 21
 19678390	 26
 19680550	 23
 19680700	 24
 19680950	 23
 19681150	 24
 19683920	 25
 19684070	 26
 19684730	 25
 19685430	 26
 19686140	 18
 19686140	 22
 19686140	 20
 19687250	 25
 19687660	 26
 19689720	 23
 19689720	 36
 19690190	 24
 19690700	 23
 19691350	 24
 19691450	 23
 19692870	 24
