 2	 1
 12	 2
 2013	 3
 12	 4
 53	 5
 31	 6
 .01	 7
 5	 11
 7777	 12
 1	 13
 0	 40
 5	 14
 700	 25
 700	 17
 700	 19
 700	 21
 9820	 18
 9820	 20
 9820	 22
 29820	 34
 29820	 36
 88850	 33
 1539580	 26
 1540230	 25
 1540230	 17
 1540230	 19
 1540230	 21
 1541630	 26
 1542080	 25
 1542130	 26
 1542480	 25
 1549280	 18
 1549280	 20
 1549280	 22
 1569230	 34
 1569230	 36
 1582160	 26
 1582910	 25
 1599970	 26
 1600820	 25
 1601720	 26
 1606320	 25
 1609230	 33
 1615190	 26
 1615290	 25
 1615290	 17
 1615290	 19
 1615290	 21
 1624300	 18
 1624350	 20
 1624350	 22
 1644310	 34
 1644310	 36
 1730350	 33
 2138920	 26
 2139870	 25
 2139870	 17
 2139870	 19
 2139870	 21
 2142930	 18
 2142930	 20
 2142930	 22
 2144090	 26
 2144840	 25
 2162880	 34
 2162880	 36
 2250920	 33
 2910160	 26
 2910910	 25
 2910910	 17
 2910910	 19
 2910910	 21
 2911850	 26
 2919970	 18
 2920020	 20
 2920020	 22
 2939970	 34
 2939970	 36
 2971000	 33
 2977200	 25
 2977200	 17
 2977200	 19
 2977200	 21
 2980260	 18
 2980260	 20
 2980260	 22
 2987310	 26
 2987410	 25
 2998560	 26
 2998660	 25
 3000210	 34
 3000210	 36
 3024100	 26
 3024200	 25
 3024400	 26
 3026550	 25
 3030260	 26
 3031810	 25
 3033360	 26
 3036910	 25
 3037710	 26
 3040960	 25
 3042210	 33
 3042760	 26
 3043110	 25
 3043110	 17
 3043110	 19
 3043110	 21
 3047530	 26
 3047930	 25
 3052180	 18
 3052180	 20
 3052180	 22
 3062390	 26
 3063600	 25
 3072130	 34
 3072130	 36
 3082950	 26
 3083450	 25
 3083650	 26
 3088370	 25
 3090570	 26
 3098860	 27
 3100420	 28
 3102780	 25
 3105480	 26
 3205160	 33
 3505350	 23
 3506910	 24
 3514380	 27
 3514930	 28
 3515800	 27
 3516450	 28
 3516550	 27
 3516870	 28
 3517870	 27
 3518430	 28
 3519990	 27
 3521000	 28
 3526490	 25
 3526490	 17
 3526490	 19
 3526490	 21
 3529530	 18
 3529580	 20
 3529580	 22
 3534450	 26
 3537510	 23
 3537510	 35
 3537510	 36
 3539360	 24
 3552800	 27
 3554000	 28
 3554050	 27
 3554860	 28
 3555820	 27
 3556730	 28
 3557480	 25
 3558880	 26
 3563280	 25
 3564630	 26
 3568390	 23
 3570090	 24
 3570190	 23
 3572360	 24
 3575320	 25
 3576020	 26
 3579080	 23
 3579330	 24
 3579830	 23
 3580680	 24
 3593980	 27
 3594730	 28
 3595780	 25
 3597740	 26
 3598260	 25
 3601770	 26
 3604470	 23
 3605020	 24
 3605270	 23
 3605890	 24
 3621540	 33
 3690830	 27
 3691130	 28
 3692230	 25
 3692230	 17
 3692230	 19
 3692230	 21
 3692400	 26
 3693350	 25
 3693400	 26
 3695760	 23
 3696210	 24
 3700880	 27
 3701330	 18
 3701330	 20
 3701330	 22
 3701330	 35
 3701330	 36
 3701450	 28
 3706270	 27
 3707030	 28
 3798370	 33
 3867920	 25
 3867920	 17
 3867920	 19
 3867920	 21
 3868840	 26
 3870140	 25
 3870640	 26
 3870990	 18
 3870990	 20
 3870990	 22
 3873000	 23
 3873000	 35
 3873000	 36
 3875110	 24
 3911220	 27
 3912320	 28
 3913940	 25
 3913990	 26
 3914090	 25
 3914390	 26
 3916590	 23
 3917990	 24
 3924010	 33
 3979410	 25
 3979410	 17
 3979410	 19
 3979410	 21
 3979570	 26
 3979620	 25
 3980030	 26
 3980730	 25
 3980780	 26
 3984400	 23
 3985750	 24
 3988500	 18
 3988500	 20
 3988500	 22
 3989010	 23
 3989010	 36
 3989940	 24
 3994910	 27
 3995020	 28
 3998130	 25
 3998830	 26
 4008840	 25
 4009400	 26
 4013020	 23
 4013420	 24
 4045210	 25
 4045670	 26
 4046450	 25
 4046910	 26
 4048170	 23
 4049030	 24
 4057040	 33
 4085380	 27
 4085630	 28
 4090740	 27
 4092190	 28
 4099310	 23
 4103680	 24
 4103730	 23
 4103790	 24
 4111490	 27
 4115270	 28
 4115620	 27
 4118290	 28
 4118890	 27
 4119290	 28
 4121410	 27
 4123320	 28
 4123830	 27
 4125540	 28
 4127100	 25
 4127100	 17
 4127100	 19
 4127100	 21
 4128720	 26
 4131930	 25
 4133130	 26
 4136180	 18
 4136180	 20
 4136230	 22
 4156190	 34
 4156190	 36
 4237200	 33
 10211520	 27
 10213230	 28
 10217080	 27
 10220730	 28
 10223780	 23
 10225380	 24
 10231730	 27
 10232830	 28
 10233980	 27
 10234430	 28
 10234980	 27
 10235440	 28
 10236690	 27
 10238440	 28
 10238490	 27
 10238890	 28
 10241340	 27
 10242140	 28
