 2	 1
 12	 2
 2013	 3
 12	 4
 53	 5
 31	 6
 .01	 7
 11	 11
 7777	 12
 1	 13
 0	 40
 11	 14
 2306220	 27
 2306670	 28
 2308420	 25
 2308420	 17
 2308420	 19
 2308420	 21
 2308730	 26
 2311480	 18
 2311480	 20
 2311480	 22
 2331430	 34
 2331430	 36
 2376460	 33
 6393190	 27
 6393390	 28
 6393440	 27
 6393540	 28
 6393790	 27
 6395550	 28
 6405650	 27
 6406100	 28
 6406300	 27
 6407500	 28
 6417150	 27
 6417450	 28
 6418400	 27
 6418800	 28
 6419550	 27
 6419910	 28
 6421360	 27
 6421760	 28
 6425210	 23
 6425320	 24
 6426420	 23
 6426830	 24
 6426930	 23
 6427190	 24
 6427590	 23
 6427640	 24
 6429750	 27
 6430200	 28
 6430300	 27
 6431010	 28
 7297360	 27
 7299620	 28
 7302800	 25
 7302800	 17
 7302800	 19
 7302800	 21
 7302920	 26
 7305840	 23
 7305840	 18
 7305840	 20
 7305890	 22
 7305890	 29
 7305890	 36
 7305940	 24
 7306300	 23
 7306680	 24
 7306700	 23
 7308320	 24
 7332070	 23
 7333470	 24
 7391930	 33
 12030500	 25
 12030500	 17
 12030500	 19
 12030500	 21
 12030500	 26
 12031820	 23
 12032570	 24
 12033580	 18
 12033580	 20
 12033580	 22
 12039950	 23
 12039950	 35
 12039950	 36
 12040050	 24
 12044010	 27
 12044660	 28
 12046470	 25
 12046520	 26
 12049130	 23
 12049230	 24
 12089960	 33
 12606900	 27
 12606950	 28
 12607190	 27
 12607450	 28
 12610360	 25
 12610360	 17
 12610360	 19
 12610360	 21
 12610360	 26
 12612390	 27
 12612490	 28
 12612540	 27
 12612790	 28
 12619390	 18
 12619440	 20
 12619440	 22
 12639390	 34
 12639390	 36
 12683420	 33
 12732980	 27
 12733380	 28
 12754530	 25
 12754530	 17
 12754530	 19
 12754530	 21
 12754530	 26
 12754760	 25
 12755260	 26
 12757860	 23
 12758160	 24
 12760160	 23
 12760310	 24
 12763560	 18
 12763610	 20
 12763610	 22
 12772220	 27
 12772220	 30
 12772220	 36
 12772320	 28
 12772630	 27
 12775040	 28
 12776840	 27
 12777400	 28
 12783610	 27
 12785130	 28
 12786680	 27
 12787520	 28
 12790180	 27
 12792340	 28
 12797080	 27
 12799240	 28
 12802940	 27
 12803140	 28
 12803190	 27
 12803240	 28
 12803440	 27
 12803500	 28
 12803910	 27
 12806370	 28
 12808170	 27
 12812540	 28
 12817710	 27
 12820020	 28
 12823320	 25
 12823870	 26
 12825020	 25
 12825270	 26
 12828820	 23
 12829220	 24
 12829930	 23
 12830730	 24
 12830930	 23
 12830980	 24
 12831590	 23
 12834190	 24
 12845940	 27
 12847850	 28
 12848350	 27
 12848850	 28
 12913250	 33
 13032060	 27
 13032410	 28
 13034510	 27
 13035010	 28
 13045360	 23
 13045520	 24
 13048330	 27
 13048480	 28
 13048690	 27
 13048990	 28
 13051250	 27
 13051670	 28
 13323310	 25
 13323310	 17
 13323310	 19
 13323310	 21
 13323460	 26
 13326770	 23
 13326970	 24
 13332370	 18
 13332370	 20
 13332370	 22
 13342230	 27
 13342230	 35
 13342230	 36
 13342900	 28
 13344150	 27
 13344550	 28
 13344700	 27
 13344900	 28
 13346300	 25
 13346420	 26
 13348900	 23
 13349300	 24
 13351510	 23
 13352010	 24
 13352660	 23
 13352710	 24
 13352770	 23
 13352880	 24
 13354900	 27
 13355760	 28
 13355960	 27
 13356010	 28
 13412670	 25
 13413070	 26
 13418120	 23
 13418270	 33
 13418270	 24
 13419930	 23
 13420580	 24
 13421480	 23
 13421480	 24
 13423250	 27
 13423660	 28
 13423810	 27
 13424070	 28
 13425130	 27
 13425540	 28
 13425640	 27
 13425740	 28
 17222570	 27
 17222920	 28
 17223780	 25
 17223780	 17
 17223780	 19
 17223780	 21
 17223890	 26
 17225260	 23
 17225410	 24
 17225810	 23
 17226160	 24
 17227210	 25
 17227420	 26
 17229530	 27
 17229890	 28
 17230390	 27
 17230700	 28
 17232860	 18
 17232860	 20
 17232860	 22
 17235740	 27
 17235740	 35
 17235740	 36
 17237400	 28
 17239020	 25
 17239120	 26
 17242740	 23
 17243090	 24
 17247840	 27
 17249030	 28
 17250130	 27
 17250630	 28
 17252600	 25
 17252900	 26
 17254120	 25
 17254670	 26
 17327750	 33
 17830970	 27
 17831670	 28
 17833130	 25
 17833130	 17
 17833130	 19
 17833130	 21
 17833540	 26
 17835590	 23
 17835890	 24
 17836150	 23
 17836150	 18
 17836200	 20
 17836200	 22
 17836200	 29
 17836200	 36
 17836300	 24
 17836600	 23
 17838710	 24
 17865630	 23
 17866880	 24
 17880220	 33
 17891970	 23
 17892570	 24
 17896770	 27
 17896830	 28
 17896930	 27
 17897130	 28
 17897330	 27
 17897630	 28
 17898680	 27
