 2	 1
 12	 2
 2013	 3
 12	 4
 53	 5
 31	 6
 .01	 7
 8	 11
 7777	 12
 1	 13
 0	 40
 8	 14
 410	 25
 410	 17
 410	 19
 410	 21
 3470	 18
 3470	 20
 3470	 22
 23440	 34
 23440	 36
 85480	 33
 233640	 26
 233840	 25
 233840	 17
 233840	 19
 233840	 21
 233840	 26
 234530	 25
 242900	 18
 242900	 20
 242950	 22
 262930	 34
 262930	 36
 452960	 33
 740450	 26
 741750	 25
 741750	 17
 741750	 19
 741750	 21
 744810	 18
 744810	 20
 744810	 22
 764790	 34
 764790	 36
 852620	 26
 852810	 25
 855270	 26
 858480	 25
 860790	 33
 1426090	 26
 1426590	 25
 1426590	 17
 1426590	 19
 1426590	 21
 1435640	 18
 1435690	 20
 1435690	 22
 1455670	 34
 1455670	 36
 1593690	 26
 1593940	 25
 1611670	 33
 2172960	 26
 2173360	 25
 2173360	 17
 2173360	 19
 2173360	 21
 2176410	 18
 2176410	 20
 2176410	 22
 2196360	 34
 2196360	 36
 2336360	 33
 2579750	 26
 2580300	 25
 2580300	 17
 2580300	 19
 2580300	 21
 2583350	 18
 2583350	 20
 2583400	 22
 2603380	 34
 2603380	 36
 2635390	 33
 3061030	 26
 3061840	 25
 3061840	 17
 3061840	 19
 3061840	 21
 3061970	 26
 3063080	 25
 3070900	 20
 3070900	 18
 3070950	 22
 3090910	 34
 3090910	 36
 3208940	 33
 3268510	 26
 3272180	 25
 3272180	 17
 3272180	 19
 3272180	 21
 3281220	 18
 3281270	 20
 3281270	 22
 3289380	 26
 3289480	 25
 3289580	 26
 3299260	 23
 3299260	 36
 3299610	 24
 3300720	 23
 3301170	 24
 3304070	 25
 3338270	 33
 3740930	 26
 3741650	 25
 3741650	 17
 3741650	 19
 3741650	 21
 3744710	 18
 3744710	 20
 3744710	 22
 3764680	 34
 3764680	 36
 3941350	 26
 3942010	 25
 3942060	 26
 3942110	 25
 3975680	 33
 4044910	 26
 4046050	 25
 4046050	 17
 4046050	 19
 4046050	 21
 4049160	 18
 4049160	 20
 4049160	 22
 4069130	 34
 4069130	 36
 4150170	 33
 4472040	 26
 4474000	 25
 4474000	 17
 4474000	 19
 4474000	 21
 4476180	 26
 4476280	 25
 4477080	 18
 4477080	 20
 4477080	 22
 4497030	 34
 4497030	 36
 4550030	 33
 5214090	 26
 5214840	 25
 5214840	 17
 5214840	 19
 5214840	 21
 5216240	 26
 5216390	 25
 5216440	 26
 5216590	 25
 5217890	 18
 5217940	 20
 5217940	 22
 5237900	 34
 5237900	 36
 5300940	 33
 5642680	 26
 5642880	 25
 5642880	 17
 5642880	 19
 5642880	 21
 5644240	 26
 5644690	 25
 5645940	 18
 5645940	 20
 5645940	 22
 5665910	 34
 5665910	 36
 5735930	 33
 5904730	 26
 5906800	 25
 5906800	 17
 5906800	 19
 5906800	 21
 5915890	 18
 5915890	 20
 5915890	 22
 5935860	 34
 5935860	 36
 6014000	 26
 6014750	 25
 6019170	 26
 6023530	 25
 6137020	 26
 6140020	 23
 6141380	 24
 6142230	 25
 6143890	 33
 6166380	 26
 6581410	 23
 6582170	 24
 6582220	 23
 6582920	 24
 6583020	 23
 6583420	 24
 6586820	 25
 6586820	 17
 6586820	 19
 6586820	 21
 6587140	 26
 6587350	 25
 6587550	 26
 6587900	 25
 6589450	 26
 6593100	 23
 6593700	 24
 6593750	 23
 6594350	 24
 6594450	 23
 6595500	 24
 6595860	 18
 6595860	 22
 6595910	 20
 6599960	 27
 6599960	 30
 6599960	 36
 6600210	 28
 6600410	 27
 6600660	 28
 6600760	 27
 6600960	 28
 6601170	 27
 6602480	 28
 6623860	 27
 6624660	 28
 6638620	 27
 6645230	 28
 6647380	 27
 6652730	 28
 6656830	 27
 6659080	 28
 6686990	 33
 6735430	 27
 6735630	 28
 6735830	 27
 6736430	 28
 6741880	 25
 6741880	 17
 6741880	 19
 6741880	 21
 6742050	 26
 6742300	 25
 6742960	 26
 6744780	 25
 6746850	 26
 6748910	 23
 6750330	 24
 6750330	 23
 6750550	 24
 6751010	 18
 6751010	 20
 6751010	 22
 6752710	 25
 6752760	 26
 6753060	 25
 6753460	 26
 6753660	 25
 6753720	 26
 6753970	 25
 6754230	 26
 6754540	 25
 6759240	 26
 6759540	 25
 6759740	 26
 6759890	 25
 6760710	 26
 6761720	 25
 6761830	 26
 6762940	 25
 6764360	 26
 6766960	 25
 6767270	 26
 6767580	 25
 6767780	 26
 6767930	 25
 6770990	 34
 6770990	 36
 6771820	 26
 6772020	 25
 6772620	 26
 6774220	 25
 6774330	 26
 6775040	 25
 6775190	 26
 6775940	 25
 6776150	 26
 6779610	 25
 6784110	 26
 6785410	 25
 6802020	 33
 7061400	 26
 7062050	 25
 7062050	 17
 7062050	 19
 7062050	 21
 7065150	 18
